source_locator,priority_tier,set_code,collector_number,top10_core,minimum_archetype_rank,archetype_count,archetypes,archetype_ranks,archetype_quantities,anki_tags,limitless_card_url,resolved_name,mechanical_card_key,resolution_status
POR-86,top50_extended,POR,86,False,11,2,Crustle | Decidueye,11 | 41,Crustle:4 | Decidueye:3,ptcg::archetype::crustle ptcg::archetype::decidueye ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/POR/86,,,unresolved_print_locator
SFA-64,top50_extended,SFA,64,False,11,2,Crustle | Sylveon,11 | 47,Crustle:1 | Sylveon:1,ptcg::archetype::crustle ptcg::archetype::sylveon ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/SFA/64,,,unresolved_print_locator
SSP-179,top50_extended,SSP,179,False,11,2,Crustle | Mega Absol Box,11 | 32,Crustle:1 | Mega Absol Box:2,ptcg::archetype::crustle ptcg::archetype::mega_absol_box ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/SSP/179,,,unresolved_print_locator
SVI-186,top50_extended,SVI,186,False,11,12,Crustle | Mega Lopunny | Cynthia's Garchomp | Hop's Trevenant | Kangaskhan Bouffalant | Okidogi | Toxtricity | Mega Manectric | Mega Froslass | Bronzong | Sylveon | Froslass Munkidori,11 | 16 | 17 | 18 | 28 | 29 | 35 | 38 | 42 | 44 | 47 | 48,Crustle:3 | Mega Lopunny:3 | Cynthia's Garchomp:2 | Hop's Trevenant:4 | Kangaskhan Bouffalant:3 | Okidogi:1 | Toxtricity:3 | Mega Manectric:4 | Mega Froslass:2 | Bronzong:3 | Sylveon:4 | Froslass Munkidori:4,ptcg::archetype::crustle ptcg::archetype::mega_lopunny ptcg::archetype::cynthia_s_garchomp ptcg::archetype::hop_s_trevenant ptcg::archetype::kangaskhan_bouffalant ptcg::archetype::okidogi ptcg::archetype::toxtricity ptcg::archetype::mega_manectric ptcg::archetype::mega_froslass ptcg::archetype::bronzong ptcg::archetype::sylveon ptcg::archetype::froslass_munkidori ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/SVI/186,,,unresolved_print_locator
TEF-142,top50_extended,TEF,142,False,11,1,Crustle,11,Crustle:1,ptcg::archetype::crustle ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/TEF/142,,,unresolved_print_locator
TEF-146,top50_extended,TEF,146,False,11,1,Crustle,11,Crustle:2,ptcg::archetype::crustle ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/TEF/146,,,unresolved_print_locator
TEF-150,top50_extended,TEF,150,False,11,1,Crustle,11,Crustle:1,ptcg::archetype::crustle ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/TEF/150,,,unresolved_print_locator
TEF-161,top50_extended,TEF,161,False,11,6,Crustle | Mega Lopunny | Hop's Trevenant | Kangaskhan Bouffalant | Doublade | Sylveon,11 | 16 | 18 | 28 | 34 | 47,Crustle:4 | Mega Lopunny:4 | Hop's Trevenant:4 | Kangaskhan Bouffalant:2 | Doublade:4 | Sylveon:4,ptcg::archetype::crustle ptcg::archetype::mega_lopunny ptcg::archetype::hop_s_trevenant ptcg::archetype::kangaskhan_bouffalant ptcg::archetype::doublade ptcg::archetype::sylveon ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/TEF/161,,,unresolved_print_locator
TWM-146,top50_extended,TWM,146,False,11,1,Crustle,11,Crustle:1,ptcg::archetype::crustle ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/TWM/146,,,unresolved_print_locator
TWM-149,top50_extended,TWM,149,False,11,2,Crustle | Festival Lead,11 | 13,Crustle:1 | Festival Lead:3,ptcg::archetype::crustle ptcg::archetype::festival_lead ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/TWM/149,,,unresolved_print_locator
ASC-171,top50_extended,ASC,171,False,12,6,Beedrill | Mega Lopunny | Archaludon | Tera Box | Flareon | Hydreigon,12 | 16 | 25 | 31 | 33 | 49,Beedrill:1 | Mega Lopunny:1 | Archaludon:1 | Tera Box:2 | Flareon:2 | Hydreigon:2,ptcg::archetype::beedrill ptcg::archetype::mega_lopunny ptcg::archetype::archaludon ptcg::archetype::tera_box ptcg::archetype::flareon ptcg::archetype::hydreigon ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/ASC/171,,,unresolved_print_locator
CRI-1,top50_extended,CRI,1,False,12,1,Beedrill,12,Beedrill:4,ptcg::archetype::beedrill ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/CRI/1,,,unresolved_print_locator
CRI-2,top50_extended,CRI,2,False,12,1,Beedrill,12,Beedrill:4,ptcg::archetype::beedrill ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/CRI/2,,,unresolved_print_locator
CRI-3,top50_extended,CRI,3,False,12,1,Beedrill,12,Beedrill:4,ptcg::archetype::beedrill ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/CRI/3,,,unresolved_print_locator
JTG-156,top50_extended,JTG,156,False,12,2,Beedrill | Ethan's Typhlosion,12 | 19,Beedrill:1 | Ethan's Typhlosion:1,ptcg::archetype::beedrill ptcg::archetype::ethan_s_typhlosion ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/JTG/156,,,unresolved_print_locator
TWM-152,top50_extended,TWM,152,False,12,1,Beedrill,12,Beedrill:1,ptcg::archetype::beedrill ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/TWM/152,,,unresolved_print_locator
BLK-6,top50_extended,BLK,6,False,13,1,Festival Lead,13,Festival Lead:1,ptcg::archetype::festival_lead ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/BLK/6,,,unresolved_print_locator
JTG-7,top50_extended,JTG,7,False,13,1,Festival Lead,13,Festival Lead:1,ptcg::archetype::festival_lead ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/JTG/7,,,unresolved_print_locator
PRE-21,top50_extended,PRE,21,False,13,1,Festival Lead,13,Festival Lead:1,ptcg::archetype::festival_lead ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/PRE/21,,,unresolved_print_locator
SSP-174,top50_extended,SSP,174,False,13,1,Festival Lead,13,Festival Lead:1,ptcg::archetype::festival_lead ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/SSP/174,,,unresolved_print_locator
TWM-126,top50_extended,TWM,126,False,13,1,Festival Lead,13,Festival Lead:1,ptcg::archetype::festival_lead ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/TWM/126,,,unresolved_print_locator
TWM-14,top50_extended,TWM,14,False,13,1,Festival Lead,13,Festival Lead:4,ptcg::archetype::festival_lead ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/TWM/14,,,unresolved_print_locator
TWM-15,top50_extended,TWM,15,False,13,1,Festival Lead,13,Festival Lead:4,ptcg::archetype::festival_lead ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/TWM/15,,,unresolved_print_locator
TWM-154,top50_extended,TWM,154,False,13,5,Festival Lead | Ethan's Typhlosion | Steven's Metagross | Flareon | Bronzong,13 | 19 | 26 | 33 | 44,Festival Lead:2 | Ethan's Typhlosion:1 | Steven's Metagross:1 | Flareon:1 | Bronzong:1,ptcg::archetype::festival_lead ptcg::archetype::ethan_s_typhlosion ptcg::archetype::steven_s_metagross ptcg::archetype::flareon ptcg::archetype::bronzong ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/TWM/154,,,unresolved_print_locator
TWM-16,top50_extended,TWM,16,False,13,1,Festival Lead,13,Festival Lead:1,ptcg::archetype::festival_lead ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/TWM/16,,,unresolved_print_locator
TWM-44,top50_extended,TWM,44,False,13,1,Festival Lead,13,Festival Lead:1,ptcg::archetype::festival_lead ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/TWM/44,,,unresolved_print_locator
ASC-18,top50_extended,ASC,18,False,14,2,Rocket's Mewtwo | Rocket's Spidops,14 | 40,Rocket's Mewtwo:4 | Rocket's Spidops:4,ptcg::archetype::rocket_s_mewtwo ptcg::archetype::rocket_s_spidops ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/ASC/18,,,unresolved_print_locator
ASC-19,top50_extended,ASC,19,False,14,2,Rocket's Mewtwo | Rocket's Spidops,14 | 40,Rocket's Mewtwo:4 | Rocket's Spidops:4,ptcg::archetype::rocket_s_mewtwo ptcg::archetype::rocket_s_spidops ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/ASC/19,,,unresolved_print_locator
ASC-79,top50_extended,ASC,79,False,14,2,Rocket's Mewtwo | Rocket's Spidops,14 | 40,Rocket's Mewtwo:2 | Rocket's Spidops:1,ptcg::archetype::rocket_s_mewtwo ptcg::archetype::rocket_s_spidops ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/ASC/79,,,unresolved_print_locator
ASC-97,top50_extended,ASC,97,False,14,3,Rocket's Mewtwo | Steven's Metagross | Rocket's Spidops,14 | 26 | 40,Rocket's Mewtwo:2 | Steven's Metagross:1 | Rocket's Spidops:2,ptcg::archetype::rocket_s_mewtwo ptcg::archetype::steven_s_metagross ptcg::archetype::rocket_s_spidops ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/ASC/97,,,unresolved_print_locator
CRI-80,top50_extended,CRI,80,False,14,3,Rocket's Mewtwo | Archaludon | Mega Absol Box,14 | 25 | 32,Rocket's Mewtwo:2 | Archaludon:2 | Mega Absol Box:2,ptcg::archetype::rocket_s_mewtwo ptcg::archetype::archaludon ptcg::archetype::mega_absol_box ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/CRI/80,,,unresolved_print_locator
TEF-154,top50_extended,TEF,154,False,14,1,Rocket's Mewtwo,14,Rocket's Mewtwo:1,ptcg::archetype::rocket_s_mewtwo ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/TEF/154,,,unresolved_print_locator
ASC-46,top50_extended,ASC,46,False,15,6,Mega Starmie | Greninja | Marnie's Grimmsnarl | Mega Froslass | Bronzong | Froslass Munkidori,15 | 20 | 24 | 42 | 44 | 48,Mega Starmie:4 | Greninja:1 | Marnie's Grimmsnarl:2 | Mega Froslass:4 | Bronzong:3 | Froslass Munkidori:4,ptcg::archetype::mega_starmie ptcg::archetype::greninja ptcg::archetype::marnie_s_grimmsnarl ptcg::archetype::mega_froslass ptcg::archetype::bronzong ptcg::archetype::froslass_munkidori ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/ASC/46,,,unresolved_print_locator
ASC-47,top50_extended,ASC,47,False,15,5,Mega Starmie | Greninja | Mega Froslass | Bronzong | Froslass Munkidori,15 | 20 | 42 | 44 | 48,Mega Starmie:1 | Greninja:1 | Mega Froslass:2 | Bronzong:2 | Froslass Munkidori:1,ptcg::archetype::mega_starmie ptcg::archetype::greninja ptcg::archetype::mega_froslass ptcg::archetype::bronzong ptcg::archetype::froslass_munkidori ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/ASC/47,,,unresolved_print_locator
MEG-127,top50_extended,MEG,127,False,15,3,Mega Starmie | Bloodmoon Ursaluna | Mega Froslass,15 | 37 | 42,Mega Starmie:2 | Bloodmoon Ursaluna:3 | Mega Froslass:2,ptcg::archetype::mega_starmie ptcg::archetype::bloodmoon_ursaluna ptcg::archetype::mega_froslass ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/MEG/127,,,unresolved_print_locator
MEG-132,top50_extended,MEG,132,False,15,6,Mega Starmie | Mega Lopunny | Greninja | Mega Venusaur | Eelektrik | Mega Froslass,15 | 16 | 20 | 30 | 36 | 42,Mega Starmie:1 | Mega Lopunny:4 | Greninja:1 | Mega Venusaur:1 | Eelektrik:2 | Mega Froslass:1,ptcg::archetype::mega_starmie ptcg::archetype::mega_lopunny ptcg::archetype::greninja ptcg::archetype::mega_venusaur ptcg::archetype::eelektrik ptcg::archetype::mega_froslass ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/MEG/132,,,unresolved_print_locator
POR-20,top50_extended,POR,20,False,15,5,Mega Starmie | Greninja | Eelektrik | Mega Froslass | Palafin,15 | 20 | 36 | 42 | 46,Mega Starmie:2 | Greninja:2 | Eelektrik:2 | Mega Froslass:1 | Palafin:1,ptcg::archetype::mega_starmie ptcg::archetype::greninja ptcg::archetype::eelektrik ptcg::archetype::mega_froslass ptcg::archetype::palafin ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/POR/20,,,unresolved_print_locator
POR-21,top50_extended,POR,21,False,15,5,Mega Starmie | Greninja | Eelektrik | Mega Froslass | Palafin,15 | 20 | 36 | 42 | 46,Mega Starmie:2 | Greninja:1 | Eelektrik:2 | Mega Froslass:1 | Palafin:1,ptcg::archetype::mega_starmie ptcg::archetype::greninja ptcg::archetype::eelektrik ptcg::archetype::mega_froslass ptcg::archetype::palafin ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/POR/21,,,unresolved_print_locator
PRE-115,top50_extended,PRE,115,False,15,2,Mega Starmie | Froslass Munkidori,15 | 48,Mega Starmie:2 | Froslass Munkidori:3,ptcg::archetype::mega_starmie ptcg::archetype::froslass_munkidori ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/PRE/115,,,unresolved_print_locator
TEF-128,top50_extended,TEF,128,False,15,2,Mega Starmie | Palafin,15 | 46,Mega Starmie:2 | Palafin:1,ptcg::archetype::mega_starmie ptcg::archetype::palafin ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/TEF/128,,,unresolved_print_locator
TEF-160,top50_extended,TEF,160,False,15,2,Mega Starmie | Bronzong,15 | 44,Mega Starmie:1 | Bronzong:2,ptcg::archetype::mega_starmie ptcg::archetype::bronzong ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/TEF/160,,,unresolved_print_locator
TWM-52,top50_extended,TWM,52,False,15,2,Mega Starmie | Froslass Munkidori,15 | 48,Mega Starmie:1 | Froslass Munkidori:1,ptcg::archetype::mega_starmie ptcg::archetype::froslass_munkidori ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/TWM/52,,,unresolved_print_locator
TWM-53,top50_extended,TWM,53,False,15,5,Mega Starmie | Marnie's Grimmsnarl | Mega Froslass | Bronzong | Froslass Munkidori,15 | 24 | 42 | 44 | 48,Mega Starmie:3 | Marnie's Grimmsnarl:2 | Mega Froslass:2 | Bronzong:2 | Froslass Munkidori:3,ptcg::archetype::mega_starmie ptcg::archetype::marnie_s_grimmsnarl ptcg::archetype::mega_froslass ptcg::archetype::bronzong ptcg::archetype::froslass_munkidori ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/TWM/53,,,unresolved_print_locator
PFL-83,top50_extended,PFL,83,False,16,2,Mega Lopunny | Mega Sharpedo,16 | 39,Mega Lopunny:3 | Mega Sharpedo:1,ptcg::archetype::mega_lopunny ptcg::archetype::mega_sharpedo ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/PFL/83,,,unresolved_print_locator
PFL-84,top50_extended,PFL,84,False,16,2,Mega Lopunny | Mega Sharpedo,16 | 39,Mega Lopunny:3 | Mega Sharpedo:1,ptcg::archetype::mega_lopunny ptcg::archetype::mega_sharpedo ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/PFL/84,,,unresolved_print_locator
PFL-85,top50_extended,PFL,85,False,16,9,Mega Lopunny | Ethan's Typhlosion | Archaludon | Steven's Metagross | Okidogi | Doublade | Eelektrik | Hydreigon | Mega Charizard X,16 | 19 | 25 | 26 | 29 | 34 | 36 | 49 | 50,Mega Lopunny:3 | Ethan's Typhlosion:2 | Archaludon:2 | Steven's Metagross:1 | Okidogi:2 | Doublade:2 | Eelektrik:2 | Hydreigon:1 | Mega Charizard X:1,ptcg::archetype::mega_lopunny ptcg::archetype::ethan_s_typhlosion ptcg::archetype::archaludon ptcg::archetype::steven_s_metagross ptcg::archetype::okidogi ptcg::archetype::doublade ptcg::archetype::eelektrik ptcg::archetype::hydreigon ptcg::archetype::mega_charizard_x ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/PFL/85,,,unresolved_print_locator
TWM-80,top50_extended,TWM,80,False,16,1,Mega Lopunny,16,Mega Lopunny:1,ptcg::archetype::mega_lopunny ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/TWM/80,,,unresolved_print_locator
ASC-109,top50_extended,ASC,109,False,17,1,Cynthia's Garchomp,17,Cynthia's Garchomp:4,ptcg::archetype::cynthia_s_garchomp ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/ASC/109,,,unresolved_print_locator
ASC-110,top50_extended,ASC,110,False,17,1,Cynthia's Garchomp,17,Cynthia's Garchomp:4,ptcg::archetype::cynthia_s_garchomp ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/ASC/110,,,unresolved_print_locator
ASC-111,top50_extended,ASC,111,False,17,1,Cynthia's Garchomp,17,Cynthia's Garchomp:3,ptcg::archetype::cynthia_s_garchomp ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/ASC/111,,,unresolved_print_locator
ASC-133,top50_extended,ASC,133,False,17,1,Cynthia's Garchomp,17,Cynthia's Garchomp:1,ptcg::archetype::cynthia_s_garchomp ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/ASC/133,,,unresolved_print_locator
DRI-162,top50_extended,DRI,162,False,17,1,Cynthia's Garchomp,17,Cynthia's Garchomp:3,ptcg::archetype::cynthia_s_garchomp ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/DRI/162,,,unresolved_print_locator
DRI-7,top50_extended,DRI,7,False,17,1,Cynthia's Garchomp,17,Cynthia's Garchomp:4,ptcg::archetype::cynthia_s_garchomp ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/DRI/7,,,unresolved_print_locator
DRI-8,top50_extended,DRI,8,False,17,1,Cynthia's Garchomp,17,Cynthia's Garchomp:3,ptcg::archetype::cynthia_s_garchomp ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/DRI/8,,,unresolved_print_locator
POR-76,top50_extended,POR,76,False,17,10,Cynthia's Garchomp | Ethan's Typhlosion | Greninja | Archaludon | Mega Diancie | Mega Venusaur | Eelektrik | Mega Sharpedo | Decidueye | Mega Charizard X,17 | 19 | 20 | 25 | 27 | 30 | 36 | 39 | 41 | 50,Cynthia's Garchomp:1 | Ethan's Typhlosion:1 | Greninja:1 | Archaludon:2 | Mega Diancie:3 | Mega Venusaur:1 | Eelektrik:1 | Mega Sharpedo:4 | Decidueye:1 | Mega Charizard X:1,ptcg::archetype::cynthia_s_garchomp ptcg::archetype::ethan_s_typhlosion ptcg::archetype::greninja ptcg::archetype::archaludon ptcg::archetype::mega_diancie ptcg::archetype::mega_venusaur ptcg::archetype::eelektrik ptcg::archetype::mega_sharpedo ptcg::archetype::decidueye ptcg::archetype::mega_charizard_x ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/POR/76,,,unresolved_print_locator
ASC-177,top50_extended,ASC,177,False,18,1,Hop's Trevenant,18,Hop's Trevenant:1,ptcg::archetype::hop_s_trevenant ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/ASC/177,,,unresolved_print_locator
ASC-95,top50_extended,ASC,95,False,18,1,Hop's Trevenant,18,Hop's Trevenant:4,ptcg::archetype::hop_s_trevenant ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/ASC/95,,,unresolved_print_locator
ASC-96,top50_extended,ASC,96,False,18,1,Hop's Trevenant,18,Hop's Trevenant:3,ptcg::archetype::hop_s_trevenant ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/ASC/96,,,unresolved_print_locator
JTG-117,top50_extended,JTG,117,False,18,1,Hop's Trevenant,18,Hop's Trevenant:2,ptcg::archetype::hop_s_trevenant ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/JTG/117,,,unresolved_print_locator
JTG-135,top50_extended,JTG,135,False,18,1,Hop's Trevenant,18,Hop's Trevenant:1,ptcg::archetype::hop_s_trevenant ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/JTG/135,,,unresolved_print_locator
JTG-136,top50_extended,JTG,136,False,18,1,Hop's Trevenant,18,Hop's Trevenant:1,ptcg::archetype::hop_s_trevenant ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/JTG/136,,,unresolved_print_locator
JTG-147,top50_extended,JTG,147,False,18,1,Hop's Trevenant,18,Hop's Trevenant:2,ptcg::archetype::hop_s_trevenant ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/JTG/147,,,unresolved_print_locator
JTG-148,top50_extended,JTG,148,False,18,1,Hop's Trevenant,18,Hop's Trevenant:4,ptcg::archetype::hop_s_trevenant ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/JTG/148,,,unresolved_print_locator
JTG-154,top50_extended,JTG,154,False,18,1,Hop's Trevenant,18,Hop's Trevenant:4,ptcg::archetype::hop_s_trevenant ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/JTG/154,,,unresolved_print_locator
TWM-151,top50_extended,TWM,151,False,18,1,Hop's Trevenant,18,Hop's Trevenant:2,ptcg::archetype::hop_s_trevenant ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/TWM/151,,,unresolved_print_locator
ASC-212,top50_extended,ASC,212,False,19,3,Ethan's Typhlosion | Steven's Metagross | Palafin,19 | 26 | 46,Ethan's Typhlosion:1 | Steven's Metagross:1 | Palafin:1,ptcg::archetype::ethan_s_typhlosion ptcg::archetype::steven_s_metagross ptcg::archetype::palafin ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/ASC/212,,,unresolved_print_locator
DRI-165,top50_extended,DRI,165,False,19,1,Ethan's Typhlosion,19,Ethan's Typhlosion:4,ptcg::archetype::ethan_s_typhlosion ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/DRI/165,,,unresolved_print_locator
DRI-32,top50_extended,DRI,32,False,19,1,Ethan's Typhlosion,19,Ethan's Typhlosion:4,ptcg::archetype::ethan_s_typhlosion ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/DRI/32,,,unresolved_print_locator
DRI-33,top50_extended,DRI,33,False,19,1,Ethan's Typhlosion,19,Ethan's Typhlosion:4,ptcg::archetype::ethan_s_typhlosion ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/DRI/33,,,unresolved_print_locator
DRI-34,top50_extended,DRI,34,False,19,1,Ethan's Typhlosion,19,Ethan's Typhlosion:4,ptcg::archetype::ethan_s_typhlosion ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/DRI/34,,,unresolved_print_locator
POR-82,top50_extended,POR,82,False,19,2,Ethan's Typhlosion | Ceruledge,19 | 23,Ethan's Typhlosion:1 | Ceruledge:4,ptcg::archetype::ethan_s_typhlosion ptcg::archetype::ceruledge ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/POR/82,,,unresolved_print_locator
SSP-21,top50_extended,SSP,21,False,19,1,Ethan's Typhlosion,19,Ethan's Typhlosion:2,ptcg::archetype::ethan_s_typhlosion ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/SSP/21,,,unresolved_print_locator
SCR-136,top50_extended,SCR,136,False,20,1,Greninja,20,Greninja:1,ptcg::archetype::greninja ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/SCR/136,,,unresolved_print_locator
SFA-57,top50_extended,SFA,57,False,20,3,Greninja | Mega Venusaur | Mega Manectric,20 | 30 | 38,Greninja:2 | Mega Venusaur:1 | Mega Manectric:1,ptcg::archetype::greninja ptcg::archetype::mega_venusaur ptcg::archetype::mega_manectric ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/SFA/57,,,unresolved_print_locator
TWM-57,top50_extended,TWM,57,False,20,1,Greninja,20,Greninja:1,ptcg::archetype::greninja ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/TWM/57,,,unresolved_print_locator
JTG-151,top50_extended,JTG,151,False,21,2,Lillie's Clefairy | Mega Diancie,21 | 27,Lillie's Clefairy:2 | Mega Diancie:1,ptcg::archetype::lillie_s_clefairy ptcg::archetype::mega_diancie ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/JTG/151,,,unresolved_print_locator
SSP-175,top50_extended,SSP,175,False,21,1,Lillie's Clefairy,21,Lillie's Clefairy:4,ptcg::archetype::lillie_s_clefairy ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/SSP/175,,,unresolved_print_locator
TEF-157,top50_extended,TEF,157,False,21,3,Lillie's Clefairy | Mega Manectric | Decidueye,21 | 38 | 41,Lillie's Clefairy:1 | Mega Manectric:1 | Decidueye:1,ptcg::archetype::lillie_s_clefairy ptcg::archetype::mega_manectric ptcg::archetype::decidueye ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/TEF/157,,,unresolved_print_locator
ASC-162,top50_extended,ASC,162,False,22,4,Metagross | Kangaskhan Bouffalant | Rocket's Spidops | Joltik Box,22 | 28 | 40 | 45,Metagross:1 | Kangaskhan Bouffalant:1 | Rocket's Spidops:1 | Joltik Box:1,ptcg::archetype::metagross ptcg::archetype::kangaskhan_bouffalant ptcg::archetype::rocket_s_spidops ptcg::archetype::joltik_box ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/ASC/162,,,unresolved_print_locator
BLK-67,top50_extended,BLK,67,False,22,3,Metagross | Steven's Metagross | Doublade,22 | 26 | 34,Metagross:2 | Steven's Metagross:2 | Doublade:2,ptcg::archetype::metagross ptcg::archetype::steven_s_metagross ptcg::archetype::doublade ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/BLK/67,,,unresolved_print_locator
DRI-164,top50_extended,DRI,164,False,22,3,Metagross | Steven's Metagross | Toxtricity,22 | 26 | 35,Metagross:2 | Steven's Metagross:1 | Toxtricity:1,ptcg::archetype::metagross ptcg::archetype::steven_s_metagross ptcg::archetype::toxtricity ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/DRI/164,,,unresolved_print_locator
MEE-8,top50_extended,MEE,8,False,22,5,Metagross | Archaludon | Steven's Metagross | Joltik Box | Hydreigon,22 | 25 | 26 | 45 | 49,Metagross:17 | Archaludon:10 | Steven's Metagross:5 | Joltik Box:2 | Hydreigon:2,ptcg::archetype::metagross ptcg::archetype::archaludon ptcg::archetype::steven_s_metagross ptcg::archetype::joltik_box ptcg::archetype::hydreigon ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/MEE/8,,,unresolved_print_locator
PRE-86,top50_extended,PRE,86,False,22,1,Metagross,22,Metagross:1,ptcg::archetype::metagross ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/PRE/86,,,unresolved_print_locator
SSP-185,top50_extended,SSP,185,False,22,4,Metagross | Kangaskhan Bouffalant | Mega Absol Box | Joltik Box,22 | 28 | 32 | 45,Metagross:1 | Kangaskhan Bouffalant:1 | Mega Absol Box:1 | Joltik Box:1,ptcg::archetype::metagross ptcg::archetype::kangaskhan_bouffalant ptcg::archetype::mega_absol_box ptcg::archetype::joltik_box ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/SSP/185,,,unresolved_print_locator
TEF-113,top50_extended,TEF,113,False,22,1,Metagross,22,Metagross:4,ptcg::archetype::metagross ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/TEF/113,,,unresolved_print_locator
TEF-114,top50_extended,TEF,114,False,22,1,Metagross,22,Metagross:4,ptcg::archetype::metagross ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/TEF/114,,,unresolved_print_locator
TWM-123,top50_extended,TWM,123,False,22,1,Metagross,22,Metagross:1,ptcg::archetype::metagross ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/TWM/123,,,unresolved_print_locator
SSP-164,top50_extended,SSP,164,False,23,1,Ceruledge,23,Ceruledge:1,ptcg::archetype::ceruledge ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/SSP/164,,,unresolved_print_locator
